"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L16123","ManagementSystem$131163#","com.thinkaurelius.titan.graphdb.database.management.ManagementSystem$131163#","L16112","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\management\ManagementSystem.java","1077","83","1083","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.142857","1","0","0","2","0.142857","1","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16338","AbstractDecimal$AbstractDecimalSerializer<V extends AbstractDecimal>","com.thinkaurelius.titan.graphdb.database.serialize.attribute.AbstractDecimal$AbstractDecimalSerializer","L16294","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\attribute\AbstractDecimal.java","124","5","186","6","0","0","0","0","0","0","0","0","6","4","2","15","5","2","0","0","8","0","0.0188679","1","0","0","8","0.0188679","1","3","3","2","2","1","52","63","3","0","3","0","8","0","7","0","8","26","0","7","0","52","63","3","0","3","0","8","0","7","0","8","26","0","7","0","0","0","18","9","4","0","0","3","0","0","0","1","0","0","0","0","0","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"L16920","KryoInstanceCacheImpl$1","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoInstanceCacheImpl$1","L3326","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\kryo\KryoInstanceCacheImpl.java","17","5","22","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","2","0","0","0","1","0","1","0","1","1","2","1","0","6","6","2","0","0","0","1","0","1","0","1","1","2","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L16934","KryoInstanceCacheImpl$2","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoInstanceCacheImpl$2","L3326","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\kryo\KryoInstanceCacheImpl.java","28","5","33","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","2","0","0","0","1","0","1","0","1","1","2","1","0","6","6","2","0","0","0","1","0","1","0","1","1","2","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L16975","KryoSerializer$1","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$1","L16969","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\kryo\KryoSerializer.java","30","104","37","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.25","2","0","0","2","0.25","2","1","1","0","0","1","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17073","KryoSerializer$TypeRegistration","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$TypeRegistration","L16969","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\kryo\KryoSerializer.java","196","5","206","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","8","11","2","0","2","0","1","0","0","0","1","2","0","0","0","8","11","2","0","2","0","1","0","0","0","1","2","0","0","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15007","IndexSerializer$IndexInfoRetriever$1$1","com.thinkaurelius.titan.graphdb.database.IndexSerializer$IndexInfoRetriever$1$1","L14995","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\IndexSerializer.java","145","108","151","26","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16036","ManagementSystem$UpdateStatusTrigger$129501#","com.thinkaurelius.titan.graphdb.database.management.ManagementSystem$UpdateStatusTrigger$129501#","L16025","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\management\ManagementSystem.java","730","108","736","14","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16819","StringSerializer$CompressionType$138676#","com.thinkaurelius.titan.graphdb.database.serialize.attribute.StringSerializer$CompressionType$138676#","L16814","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\attribute\StringSerializer.java","196","9","207","10","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","10","12","0","0","0","0","2","0","2","0","2","2","0","2","0","10","12","0","0","0","0","2","0","2","0","2","2","0","2","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16826","StringSerializer$CompressionType$138704#","com.thinkaurelius.titan.graphdb.database.serialize.attribute.StringSerializer$CompressionType$138704#","L16814","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\attribute\StringSerializer.java","209","9","246","10","0","0","0","0","0","0","0","0","2","2","2","5","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","29","30","0","0","0","0","2","0","2","0","2","16","0","2","0","35","38","1","0","1","0","3","0","3","0","3","19","0","3","0","0","0","13","8","8","0","0","3","0","0","0","1","0","0","0","0","0","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0"
"L17009","KryoSerializer$2","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$2","L16997","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\kryo\KryoSerializer.java","71","69","82","10","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","12","12","0","0","0","0","1","0","1","0","1","8","0","1","0","12","12","0","0","0","0","1","0","1","0","1","8","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16832","StringSerializer$CompressionType$138704#$138761#","com.thinkaurelius.titan.graphdb.database.serialize.attribute.StringSerializer$CompressionType$138704#$138761#","L16829","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\database\serialize\attribute\StringSerializer.java","226","76","235","22","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","8","10","1","0","1","0","1","0","1","0","1","3","0","1","0","8","10","1","0","1","0","1","0","1","0","1","3","0","1","0","0","0","5","0","5","0","0","2","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L19397","StandardLogProcessorFramework$Builder$158486#","com.thinkaurelius.titan.graphdb.log.StandardLogProcessorFramework$Builder$158486#","L19396","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\log\StandardLogProcessorFramework.java","172","131","178","22","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19722","ConditionUtil$161615#","com.thinkaurelius.titan.graphdb.query.condition.ConditionUtil$161615#","L15346","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\condition\ConditionUtil.java","17","84","24","10","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20257","GraphCentricQueryBuilder$1","com.thinkaurelius.titan.graphdb.query.graph.GraphCentricQueryBuilder$1","L20206","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\graph\GraphCentricQueryBuilder.java","221","85","236","10","0","0","0","0","0","0","0","0","1","1","1","3","6","0","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","12","12","0","0","0","0","1","0","1","0","1","5","0","1","0","16","16","0","0","0","0","2","0","2","0","2","6","0","2","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20433","IndexQueryBuilder$1","com.thinkaurelius.titan.graphdb.query.graph.IndexQueryBuilder$1","L20416","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\graph\IndexQueryBuilder.java","185","115","191","10","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20444","IndexQueryBuilder$2","com.thinkaurelius.titan.graphdb.query.graph.IndexQueryBuilder$2","L20416","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\graph\IndexQueryBuilder.java","191","50","196","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21181","BasicVertexCentricQueryBuilder$1","com.thinkaurelius.titan.graphdb.query.vertex.BasicVertexCentricQueryBuilder$1","L21174","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\vertex\BasicVertexCentricQueryBuilder.java","128","82","134","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21508","MultiVertexCentricQueryBuilder$178174#","com.thinkaurelius.titan.graphdb.query.vertex.MultiVertexCentricQueryBuilder$178174#","L21504","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\vertex\MultiVertexCentricQueryBuilder.java","105","92","107","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21544","SimpleVertexQueryProcessor$178670#","com.thinkaurelius.titan.graphdb.query.vertex.SimpleVertexQueryProcessor$178670#","L21312","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\vertex\SimpleVertexQueryProcessor.java","86","77","92","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21549","SimpleVertexQueryProcessor$178739#","com.thinkaurelius.titan.graphdb.query.vertex.SimpleVertexQueryProcessor$178739#","L21547","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\vertex\SimpleVertexQueryProcessor.java","106","100","111","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21717","VertexLongList$180472#","com.thinkaurelius.titan.graphdb.query.vertex.VertexLongList$180472#","L21716","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\vertex\VertexLongList.java","117","44","138","10","0","0","0","0","0","0","0","0","3","1","1","4","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","17","22","1","0","1","0","3","0","3","0","3","6","0","3","0","17","22","1","0","1","0","3","0","3","0","3","6","0","3","0","0","0","10","1","2","0","0","2","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L20263","GraphCentricQueryBuilder$1$1","com.thinkaurelius.titan.graphdb.query.graph.GraphCentricQueryBuilder$1$1","L20258","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\query\graph\GraphCentricQueryBuilder.java","227","145","232","22","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22363","SimpleIndexCache$188104#","com.thinkaurelius.titan.graphdb.transaction.indexcache.SimpleIndexCache$188104#","L22360","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\transaction\indexcache\SimpleIndexCache.java","35","79","40","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23011","StandardTitanTx$7$1","com.thinkaurelius.titan.graphdb.transaction.StandardTitanTx$7$1","L23005","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\transaction\StandardTitanTx.java","1031","94","1048","18","0","0","0","0","0","0","0","0","1","2","2","5","3","0","0","0","1","0","0.0714286","1","1","0","2","0.0714286","1","0","0","0","0","0","13","18","1","0","1","0","1","0","1","0","1","5","0","1","0","13","18","1","0","1","0","1","0","1","0","1","5","0","1","0","0","0","5","0","4","0","0","2","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L23025","StandardTitanTx$7$2","com.thinkaurelius.titan.graphdb.transaction.StandardTitanTx$7$2","L23021","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\transaction\StandardTitanTx.java","1072","99","1077","18","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23036","StandardTitanTx$7$3","com.thinkaurelius.titan.graphdb.transaction.StandardTitanTx$7$3","L23029","L103","titan-core\src\main\java\com\thinkaurelius\titan\graphdb\transaction\StandardTitanTx.java","1090","89","1095","14","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
